filter,id,slug,title,href,Name,Appearances,Affiliations,Locations,Gender,Dimensions,species,Vehicles,Weapons,Terrain,Climate,Creature,droid
Vehicles,616b24a7819ec492a01ad05b,executor,Executor,https://www.starwars.com/databank/executor,Executor,"(('films', 'star-wars-episode-v-the-empire-strikes-back', 'Star Wars: The Empire Strikes Back (Episode V)'), ('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'))","(('databank', 'galactic-empire', 'Galactic Empire'),)",(),(),"(('Dimensions', 'length-19000-0m', 'Length: 19000.0m'),)",(),(),(),(),(),(),()
Vehicles,616b2a0b304a8492a01ad05b,ezra-s-speeder-bike,Ezra's Speeder Bike,https://www.starwars.com/databank/ezras-speeder-bike,Ezra's Speeder Bike,"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,619ff405b7c30789d949813b,fallon-freighter,Fallon freighter,https://www.starwars.com/databank/fallon-freighter,Fallon freighter,"(('series', 'the-acolyte', 'The Acolyte'),)",(),(),(),"(('Dimensions', 'length-259-0m', 'Length: 259.0m'),)",(),(),(),(),(),(),()
Vehicles,616b2d5f70070492a01ad05b,fang-fighter,Fang Fighter,https://www.starwars.com/databank/fang-fighter,Fang Fighter,"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)","(('databank', 'the-protectors', 'The Protectors'),)","(('databank', 'concord-dawn', 'Concord Dawn'), ('databank', 'the-protectors-camp', 'The Protectors Camp'))",(),(),(),(),(),(),(),(),()
Vehicles,616b2b719e07f492a01ad05b,finalizer,Finalizer,https://www.starwars.com/databank/finalizer,Finalizer,"(('films', 'star-wars-episode-vii-the-force-awakens', 'Star Wars: The Force Awakens (Episode VII)'), ('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'))","(('databank', 'the-first-order', 'The First Order'),)",(),(),"(('Dimensions', 'length-2915-81m', 'Length: 2915.81m'),)",(),(),(),(),(),(),()
Vehicles,616b309fd5c41492a01ad05b,fireball,Fireball,https://www.starwars.com/databank/fireball,Fireball,"(('series', 'star-wars-resistance', 'Star Wars Resistance'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b302d5ed81492a01ad05b,first-light,First Light,https://www.starwars.com/databank/first-light,First Light,"(('films', 'solo', 'Solo: A Star Wars Story'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b2fb590297492a01ad05b,first-order-at-at-walker,First Order AT-AT Walker,https://www.starwars.com/databank/first-order-at-at-walker,First Order AT-AT Walker,"(('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'),)","(('databank', 'the-first-order', 'The First Order'),)",(),(),"(('Dimensions', 'height-22-03m', 'Height: 22.03m'),)",(),(),(),(),(),(),()
Vehicles,616b2f96db7fd492a01ad05b,first-order-at-hh-walker,First Order AT-HH Walker,https://www.starwars.com/databank/first-order-at-hh-walker,First Order AT-HH Walker,"(('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'),)","(('databank', 'the-first-order', 'The First Order'),)",(),(),"(('Dimensions', 'width-27-43m', 'Width: 27.43m'),)",(),(),(),(),(),(),()
Vehicles,616b2f7ae391a492a01ad05b,first-order-at-st-walker,First Order AT-ST Walker,https://www.starwars.com/databank/first-order-at-st-walker,First Order AT-ST Walker,"(('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'),)","(('databank', 'the-first-order', 'The First Order'),)",(),(),"(('Dimensions', 'height-8-89m', 'Height: 8.89m'),)",(),(),(),(),(),(),()
Vehicles,616b2f777e01f492a01ad05b,first-order-light-shuttle,First Order Light Shuttle,https://www.starwars.com/databank/first-order-light-shuttle,First Order Light Shuttle,"(('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'),)","(('databank', 'the-first-order', 'The First Order'),)",(),(),"(('Dimensions', 'length-11-84m', 'Length: 11.84m'),)",(),(),(),(),(),(),()
Vehicles,616b2b78b172f492a01ad05b,first-order-special-forces-tie-fighter,First Order Special Forces TIE Fighter,https://www.starwars.com/databank/first-order-special-forces-tie-fighter,First Order Special Forces TIE Fighter,"(('films', 'star-wars-episode-vii-the-force-awakens', 'Star Wars: The Force Awakens (Episode VII)'),)","(('databank', 'the-first-order', 'The First Order'), ('databank', 'first-order-tie-fighter-pilots', 'First Order TIE Fighter Pilots'))",(),(),"(('Dimensions', 'length-6-69m', 'Length: 6.69m'),)",(),(),(),(),(),(),()
Vehicles,616b2fc434af6492a01ad05b,first-order-star-destroyer,First Order Star Destroyer,https://www.starwars.com/databank/first-order-star-destroyer,First Order Star Destroyer,"(('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'),)","(('databank', 'the-first-order', 'The First Order'),)",(),(),"(('Dimensions', 'length-2915-84m', 'Length: 2915.84m'),)",(),(),(),(),(),(),()
Vehicles,616b315fc2d06492a01ad05b,first-order-tie-echelon,First Order TIE echelon ,https://www.starwars.com/databank/first-order-tie-echelon,,,,,,,,,,,,,
Vehicles,616b2b7a3a04f492a01ad05b,first-order-tie-fighter,First Order TIE Fighter,https://www.starwars.com/databank/first-order-tie-fighter,First Order TIE Fighter,"(('films', 'star-wars-episode-vii-the-force-awakens', 'Star Wars: The Force Awakens (Episode VII)'), ('films', 'star-wars-episode-viii-the-last-jedi', 'Star Wars: The Last Jedi (Episode VIII)'))","(('databank', 'the-first-order', 'The First Order'), ('databank', 'first-order-tie-fighter-pilots', 'First Order TIE Fighter Pilots'))",(),(),"(('Dimensions', 'length-6-69m', 'Length: 6.69m'),)",(),(),(),(),(),(),()
Vehicles,616b2b75428e3492a01ad05b,first-order-transporter,First Order Transporter,https://www.starwars.com/databank/first-order-transporter,First Order Transporter,"(('films', 'star-wars-episode-vii-the-force-awakens', 'Star Wars: The Force Awakens (Episode VII)'),)","(('databank', 'first-order-stormtroopers', 'First Order Stormtroopers'), ('databank', 'the-first-order', 'The First Order'), ('databank', 'first-order-flametroopers', 'First Order Flametroopers'))",(),(),"(('Dimensions', 'length-18-05m', 'Length: 18.05m'),)",(),(),(),(),(),(),()
Vehicles,616b31d8d67c1492a01ad05b,first-order-treadspeeder,First Order treadspeeder,https://www.starwars.com/databank/first-order-treadspeeder,First Order treadspeeder,"(('films', 'star-wars-episode-ix-the-rise-of-skywalker', 'Star Wars: The Rise of Skywalker (Episode IX)'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b31e0b52d8492a01ad05b,first-order-treadspeeder-drivers,First Order treadspeeder drivers,https://www.starwars.com/databank/first-order-treadspeeder-drivers,First Order treadspeeder drivers,"(('films', 'star-wars-episode-ix-the-rise-of-skywalker', 'Star Wars: The Rise of Skywalker (Episode IX)'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b24a98f755492a01ad05b,flash-speeder,Flash Speeder,https://www.starwars.com/databank/flash-speeder,Flash Speeder,"(('films', 'star-wars-episode-i-the-phantom-menace', 'Star Wars: The Phantom Menace (Episode I)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'), ('series', 'star-wars-rebels', 'Star Wars Rebels'))","(('databank', 'naboo-royal-guards', 'Naboo Royal Guards'),)",(),(),"(('Dimensions', 'length-7-54m', 'Length: 7.54m'),)",(),(),(),(),(),(),()
Vehicles,616b334f33ac0492a01ad05b,flight-pods,Flight pods,https://www.starwars.com/databank/flight-pods,Flight pods,"(('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'),)",(),"(('databank', 'bora-vio', 'Bora Vio'),)",(),(),(),(),(),(),(),(),()
Vehicles,616b2c236f009492a01ad05b,fork-lift,Fork Lift,https://www.starwars.com/databank/fork-lift,Fork Lift,"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b24af26cb7492a01ad05b,freeco-bike,Freeco Bike,https://www.starwars.com/databank/freeco-bike,Freeco Bike,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)","(('databank', 'galactic-republic', 'Galactic Republic'),)",(),(),"(('Dimensions', 'length-5-8m', 'Length: 5.8m'),)",(),(),(),(),(),(),()
Vehicles,616b30fb9ac33492a01ad05b,galaxy-s-glory,Galaxy's Glory,https://www.starwars.com/databank/galaxys-glory,Galaxy's Glory,"(('series', 'star-wars-resistance', 'Star Wars Resistance'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b311686cc6492a01ad05b,galleon,Galleon,https://www.starwars.com/databank/galleon,Galleon,"(('series', 'star-wars-resistance', 'Star Wars Resistance'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b24b42ea92492a01ad05b,gauntlet-fighter,Gauntlet Fighter,https://www.starwars.com/databank/gauntlet-fighter,Gauntlet Fighter,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)","(('databank', 'death-watch', 'Death Watch'), ('databank', 'shadow-collective', 'Shadow Collective'))","(('databank', 'concordia', 'Concordia'),)",(),"(('Dimensions', 'length-52-3m', 'Length: 52.3m'), ('Dimensions', 'height-13-23m', 'Height: 13.23m'), ('Dimensions', 'width-52-4m', 'Width: 52.4m'))",(),(),(),(),(),(),()
Vehicles,616b24b5c7fbe492a01ad05b,general-grievous-speeder,General Grievous' Speeder,https://www.starwars.com/databank/general-grievous-speeder,General Grievous' Speeder,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)","(('databank', 'confederacy-of-independent-systems', 'Confederacy of Independent Systems'),)",(),(),(),(),(),(),(),(),(),()
Vehicles,616b2a978510c492a01ad05b,general-grievous-tsmeu-6-wheel-bike,General Grievous’ TSMEU-6 Wheel Bike,https://www.starwars.com/databank/general-grievous-tsmeu-6-wheel-bike,General Grievous’ TSMEU-6 Wheel Bike,"(('films', 'star-wars-episode-iii-revenge-of-the-sith', 'Star Wars: Revenge of the Sith (Episode III)'),)","(('databank', 'confederacy-of-independent-systems', 'Confederacy of Independent Systems'),)","(('databank', 'utapau', 'Utapau'),)",(),"(('Dimensions', 'length-3-5m', 'Length: 3.5m'), ('Dimensions', 'diameter-2-5m', 'Diameter: 2.5m'))",(),(),(),(),(),(),()
Vehicles,616b2d1c8e0e2492a01ad05b,geonosian-fighter,Geonosian Fighter,https://www.starwars.com/databank/geonosian-fighter,Geonosian Fighter,"(('films', 'star-wars-episode-ii-attack-of-the-clones', 'Star Wars: Attack of the Clones (Episode II)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))","(('databank', 'confederacy-of-independent-systems', 'Confederacy of Independent Systems'), ('Affiliations', 'geonosians', 'Geonosians'))","(('databank', 'geonosis', 'Geonosis'),)",(),"(('Dimensions', 'length-9-8m', 'Length: 9.8m'),)",(),(),(),(),(),(),()
Vehicles,616b24bb803ff492a01ad05b,gian-speeder,Gian Speeder,https://www.starwars.com/databank/gian-speeder,Gian Speeder,"(('films', 'star-wars-episode-i-the-phantom-menace', 'Star Wars: The Phantom Menace (Episode I)'),)","(('databank', 'naboo-royal-guards', 'Naboo Royal Guards'),)","(('databank', 'naboo', 'Naboo'),)",(),"(('Dimensions', 'length-5-7m', 'Length: 5.7m'),)",(),(),(),(),(),(),()
Vehicles,616b3359a44e4492a01ad05b,gobi-glie-s-starship,Gobi Glie's Starship,https://www.starwars.com/databank/gobi-glie-s-starship,Gobi Glie's Starship,"(('series', 'star-wars-the-bad-batch', 'Star Wars: The Bad Batch'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b2ac5a1b34492a01ad05b,gr-75-medium-transport,GR-75 Medium Transport,https://www.starwars.com/databank/gr-75-medium-transport,GR-75 Medium Transport,"(('films', 'star-wars-episode-v-the-empire-strikes-back', 'Star Wars: The Empire Strikes Back (Episode V)'), ('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'))","(('databank', 'rebel-alliance', 'Rebel Alliance'),)","(('databank', 'hoth', 'Hoth'),)",(),(),(),(),(),(),(),(),()
Vehicles,616b30a2dba81492a01ad05b,green-ace,Green Ace,https://www.starwars.com/databank/green-ace,Green Ace,"(('series', 'star-wars-resistance', 'Star Wars Resistance'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b31a9007c8492a01ad05b,guavian-death-gang-ships,Guavian Death Gang ships,https://www.starwars.com/databank/guavian-death-gang-ships,Guavian Death Gang ships,"(('series', 'star-wars-resistance', 'Star Wars Resistance'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b24bd29f5e492a01ad05b,gungan-bongo-submarine,Gungan Bongo Submarine,https://www.starwars.com/databank/gungan-bongo-submarine,Gungan Bongo Submarine,"(('films', 'star-wars-episode-i-the-phantom-menace', 'Star Wars: The Phantom Menace (Episode I)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))",(),"(('databank', 'naboo', 'Naboo'), ('databank', 'otoh-gunga', 'Otoh Gunga'))",(),"(('Dimensions', 'length-15-0m', 'Length: 15.0m'),)",(),(),(),(),(),(),()
Vehicles,616b2c2e312b9492a01ad05b,gx1-short-hauler,GX1 Short Hauler,https://www.starwars.com/databank/gx1-short-hauler,GX1 Short Hauler,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'), ('series', 'star-wars-rebels', 'Star Wars Rebels'))",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b2d3929f7d492a01ad05b,h-type-nubian-yacht,H-type Nubian yacht,https://www.starwars.com/databank/h-type-nubian-yacht,H-type Nubian yacht,"(('films', 'star-wars-episode-ii-attack-of-the-clones', 'Star Wars: Attack of the Clones (Episode II)'), ('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'))","(('Affiliations', 'royal-house-of-naboo', 'Royal House of Naboo'),)",(),(),(),(),(),(),(),(),(),()
Vehicles,616b2d2c04201492a01ad05b,hammerhead-corvette,Hammerhead Corvette,https://www.starwars.com/databank/hammerhead-corvette,Hammerhead Corvette,"(('films', 'rogue-one', 'Rogue One: A Star Wars Story'), ('series', 'star-wars-rebels', 'Star Wars Rebels'))",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b2ff152c52492a01ad05b,han-solo-s-landspeeder,Han Solo's landspeeder,https://www.starwars.com/databank/han-solos-landspeeder,Han Solo's landspeeder,"(('films', 'solo', 'Solo: A Star Wars Story'),)",(),"(('databank', 'corellia', 'Corellia'),)",(),"(('Dimensions', 'length-3-85m', 'Length: 3.85m'),)",(),(),(),(),(),(),()
Vehicles,616b24c0625ae492a01ad05b,hh-87-starhopper,HH-87 Starhopper,https://www.starwars.com/databank/hh-87-starhopper,HH-87 Starhopper,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)","(('databank', 'shadow-collective', 'Shadow Collective'),)","(('databank', 'nal-hutta', 'Nal Hutta'),)",(),"(('Dimensions', 'length-6-8m', 'Length: 6.8m'), ('Dimensions', 'length-13-59m-wingspan', 'Length: 13.59m  wingspan'), ('Dimensions', 'height-4-56m', 'Height: 4.56m'))",(),(),(),(),(),(),()
Vehicles,616b2bfca7164492a01ad05b,home-one,Home One,https://www.starwars.com/databank/home-one,Home One,"(('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'), ('series', 'star-wars-ahsoka', 'Ahsoka'))","(('databank', 'rebel-alliance', 'Rebel Alliance'),)","(('databank', 'mon-cala', 'Mon Cala'),)",(),"(('Dimensions', 'length-1200-0m', 'Length: 1200.0m'),)","(('databank', 'mon-calamari', 'Mon Calamari'),)",(),(),(),(),(),()
Vehicles,616b24c919b24492a01ad05b,hound-s-tooth,Hound's Tooth,https://www.starwars.com/databank/hounds-tooth,Hound's Tooth,"(('series', 'star-wars-the-clone-wars', 'Star Wars: The Clone Wars'),)",(),(),(),"(('Dimensions', 'length-47-4m', 'Length: 47.4m'), ('Dimensions', 'length-36-9m', 'Length: 36.9m'), ('Dimensions', 'height-15-5m', 'Height: 15.5m'))",(),(),(),(),(),(),()
Vehicles,616b32e16a295492a01ad05b,imperial-assault-carrier,Imperial Assault Carrier,https://www.starwars.com/databank/imperial-assault-carrier,Imperial Assault Carrier,"(('series', 'the-mandalorian', 'The Mandalorian'),)","(('databank', 'galactic-empire', 'Galactic Empire'),)",(),(),(),(),(),(),(),(),(),()
Vehicles,616b2d7c66c0e492a01ad05b,imperial-cargo-ship,Imperial Cargo Ship,https://www.starwars.com/databank/imperial-cargo-ship,Imperial Cargo Ship,"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)","(('databank', 'galactic-empire', 'Galactic Empire'),)","(('databank', 'horizon-base', 'Horizon Base'),)",(),(),(),(),(),(),(),(),()
Vehicles,616b296532bd3492a01ad05b,imperial-gozanti-class-cruiser,Imperial Gozanti-Class Cruiser,https://www.starwars.com/databank/imperial-gozanti-class-cruiser,Imperial Gozanti-Class Cruiser,"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)",(),(),(),(),(),(),(),(),(),(),()
Vehicles,616b2c3f6461b492a01ad05b,imperial-interdictor,Imperial Interdictor,https://www.starwars.com/databank/imperial-interdictor,Imperial Interdictor,"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)","(('databank', 'galactic-empire', 'Galactic Empire'),)",(),(),(),(),(),(),(),(),(),()
Vehicles,616b2a147d5d6492a01ad05b,imperial-light-cruiser,Imperial Light Cruiser,https://www.starwars.com/databank/imperial-light-cruiser,Imperial Light Cruiser,"(('series', 'star-wars-rebels', 'Star Wars Rebels'), ('series', 'the-mandalorian', 'The Mandalorian'))","(('databank', 'galactic-empire', 'Galactic Empire'),)",(),(),(),(),(),(),(),(),(),()
Vehicles,616b2ede1d5ad492a01ad05b,imperial-listener-ship,Imperial listener ship,https://www.starwars.com/databank/imperial-listener-ship,Imperial listener ship,"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)","(('databank', 'galactic-empire', 'Galactic Empire'),)",(),(),(),(),(),(),(),(),(),()
Vehicles,616b30456bc7b492a01ad05b,imperial-patrol-speeder,Imperial patrol speeder,https://www.starwars.com/databank/imperial-patrol-speeder,Imperial patrol speeder,"(('films', 'solo', 'Solo: A Star Wars Story'),)","(('databank', 'galactic-empire', 'Galactic Empire'), ('databank', 'imperial-patrol-troopers', 'patrol troopers'))",(),(),"(('Dimensions', 'length-4-12m', 'Length: 4.12m'),)",(),(),(),(),(),(),()
Vehicles,616b2fabe419e492a01ad05b,imperial-planetary-occupation-facility-i-p-o-f,Imperial Planetary Occupation Facility (I.P.O.F.),https://www.starwars.com/databank/imperial-planetary-occupation-facility,Imperial Planetary Occupation Facility (I.P.O.F.),"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)","(('databank', 'galactic-empire', 'Galactic Empire'),)","(('databank', 'lothal', 'Lothal'),)",(),(),(),(),(),(),(),(),()
Vehicles,616b2a02329a1492a01ad05b,imperial-sentinel-class-shuttle,Imperial Sentinel-Class Shuttle,https://www.starwars.com/databank/imperial-sentinel-class-shuttle,Imperial Sentinel-Class Shuttle,"(('series', 'star-wars-rebels', 'Star Wars Rebels'),)","(('databank', 'galactic-empire', 'Galactic Empire'),)",(),(),(),(),(),(),(),(),(),()
Vehicles,616b24ccaf61e492a01ad05b,imperial-shuttle,Imperial Shuttle,https://www.starwars.com/databank/imperial-shuttle,Imperial Shuttle,"(('films', 'star-wars-episode-v-the-empire-strikes-back', 'Star Wars: The Empire Strikes Back (Episode V)'), ('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'))","(('databank', 'galactic-empire', 'Galactic Empire'),)",(),(),(),(),(),(),(),(),(),()
Vehicles,616b245082c47492a01ad05b,imperial-star-destroyer,Imperial Star Destroyer,https://www.starwars.com/databank/imperial-star-destroyer,Imperial Star Destroyer,"(('films', 'rogue-one', 'Rogue One: A Star Wars Story'), ('films', 'star-wars-episode-v-the-empire-strikes-back', 'Star Wars: The Empire Strikes Back (Episode V)'), ('films', 'star-wars-episode-vi-return-of-the-jedi', 'Star Wars: Return of the Jedi (Episode VI)'), ('films', 'star-wars-episode-iv-a-new-hope', 'Star Wars: A New Hope (Episode IV)'), ('series', 'star-wars-rebels', 'Star Wars Rebels'))","(('databank', 'galactic-empire', 'Galactic Empire'),)",(),(),"(('Dimensions', 'length-1600-0m', 'Length: 1600.0m'),)",(),(),(),(),(),(),()
